"","user_id","learner_id","native_pl","assessment","assess_score_first_perc","assess_score_final_perc","feedback","state","start","end","dur"
"719",37,"P016",1,"Quiz: Topic 19 - Post-class quiz",90,90,NA,"Finished",2016-05-21 22:37:00,2016-05-21 22:44:00,"6 mins 54 secs"
"720",125,NA,0,"Quiz: Topic 19 - Post-class quiz",90,90,NA,"Finished",2016-05-22 10:34:00,2016-05-22 10:37:00,"3 mins 3 secs"
"721",103,"P011",1,"Quiz: Topic 19 - Post-class quiz",100,100,NA,"Finished",2016-05-22 13:28:00,2016-05-22 13:37:00,"9 mins"
"722",95,"P019",1,"Quiz: Topic 19 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"723",69,"P057",1,"Quiz: Topic 19 - Post-class quiz",90,90,NA,"Finished",2016-05-22 07:57:00,2016-05-22 08:06:00,"9 mins"
"724",97,"P025",1,"Quiz: Topic 19 - Post-class quiz",100,100,NA,"Finished",2016-05-22 13:39:00,2016-05-22 13:45:00,"6 mins 12 secs"
"725",46,"P030",1,"Quiz: Topic 19 - Post-class quiz",100,100,NA,"Finished",2016-05-22 06:24:00,2016-05-22 06:33:00,"9 mins 1 sec"
"726",133,"P048",1,"Quiz: Topic 19 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"727",67,"P018",1,"Quiz: Topic 19 - Post-class quiz",100,100,NA,"Finished",2016-05-21 11:39:00,2016-05-21 11:45:00,"6 mins 24 secs"
"728",83,"P003",1,"Quiz: Topic 19 - Post-class quiz",90,90,NA,"Finished",2016-05-22 06:38:00,2016-05-22 06:40:00,"2 mins 56 secs"
"729",36,"P006",1,"Quiz: Topic 19 - Post-class quiz",100,100,NA,"Finished",2016-05-19 10:39:00,2016-05-19 10:48:00,"8 mins 48 secs"
"730",32,NA,0,"Quiz: Topic 19 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"731",116,"P046",1,"Quiz: Topic 19 - Post-class quiz",50,50,NA,"Finished",2016-05-22 11:35:00,2016-05-22 11:44:00,"9 mins"
"732",107,"P079",1,"Quiz: Topic 19 - Post-class quiz",30,30,NA,"Finished",2016-05-21 09:33:00,2016-05-21 09:36:00,"2 mins 36 secs"
"733",81,NA,1,"Quiz: Topic 19 - Post-class quiz",90,90,NA,"Finished",2016-06-05 12:09:00,2016-06-05 12:18:00,"8 mins 36 secs"
"734",144,NA,0,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"735",68,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"736",145,NA,0,"Topic 20 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"737",92,"P034",1,"Topic 20 - Post-class quiz",85,85,NA,"Finished",NA,NA,NA
"738",26,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"739",123,NA,0,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"740",56,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"741",25,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"742",59,"P012",1,"Topic 20 - Post-class quiz",80,80,NA,"Finished",NA,NA,NA
"743",129,"P020",1,"Topic 20 - Post-class quiz",90,90,NA,"Finished",NA,NA,NA
"744",41,"P050",1,"Topic 20 - Post-class quiz",40,40,NA,"Finished",NA,NA,NA
"745",71,"P063",1,"Topic 20 - Post-class quiz",90,90,NA,"Finished",NA,NA,NA
"746",121,"P040",1,"Topic 20 - Post-class quiz",60,60,NA,"Finished",NA,NA,NA
"747",74,"P024",1,"Topic 20 - Post-class quiz",45,45,NA,"Finished",NA,NA,NA
"748",143,"P021",1,"Topic 20 - Post-class quiz",75,75,NA,"Finished",NA,NA,NA
"749",55,"P002",1,"Topic 20 - Post-class quiz",90,90,NA,"Finished",NA,NA,NA
"750",109,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"751",78,"P014",1,"Topic 20 - Post-class quiz",NA,0,NA,"Never submitted",NA,NA,NA
"752",47,"P017",1,"Topic 20 - Post-class quiz",75,75,NA,"Finished",NA,NA,NA
"753",42,"P015",1,"Topic 20 - Post-class quiz",70,70,NA,"Finished",NA,NA,NA
"754",117,"P043",1,"Topic 20 - Post-class quiz",75,75,NA,"Finished",NA,NA,NA
"755",101,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"756",80,"P023",1,"Topic 20 - Post-class quiz",10,10,NA,"Finished",NA,NA,NA
"757",33,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"758",139,NA,0,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"759",54,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"760",77,NA,1,"Topic 20 - Post-class quiz",65,65,NA,"Finished",NA,NA,NA
"761",87,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"762",75,"P007",1,"Topic 20 - Post-class quiz",60,60,NA,"Finished",NA,NA,NA
"763",104,"P062",1,"Topic 20 - Post-class quiz",55,55,NA,"Finished",NA,NA,NA
"764",22,"P080",1,"Topic 20 - Post-class quiz",90,90,NA,"Finished",NA,NA,NA
"765",105,"P056",1,"Topic 20 - Post-class quiz",70,70,NA,"Finished",NA,NA,NA
"766",19,NA,1,"Topic 20 - Post-class quiz",80,80,NA,"Finished",NA,NA,NA
"767",84,"P052",1,"Topic 20 - Post-class quiz",60,60,NA,"Finished",NA,NA,NA
"768",132,"P044",1,"Topic 20 - Post-class quiz",40,40,NA,"Finished",NA,NA,NA
"769",21,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"770",31,"P047",1,"Topic 20 - Post-class quiz",NA,0,NA,"Never submitted",NA,NA,NA
"771",98,"P067",1,"Topic 20 - Post-class quiz",30,30,NA,"Finished",NA,NA,NA
"772",57,"P028",1,"Topic 20 - Post-class quiz",85,85,NA,"Finished",NA,NA,NA
"773",110,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"774",88,"P022",1,"Topic 20 - Post-class quiz",100,100,NA,"Finished",NA,NA,NA
"775",114,"P027",1,"Topic 20 - Post-class quiz",60,60,NA,"Finished",NA,NA,NA
"776",35,"P013",1,"Topic 20 - Post-class quiz",70,70,NA,"Finished",NA,NA,NA
"777",58,"P004",1,"Topic 20 - Post-class quiz",60,60,NA,"Finished",NA,NA,NA
"778",15,"P035",1,"Topic 20 - Post-class quiz",80,80,NA,"Finished",NA,NA,NA
"779",82,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"780",73,"P039",1,"Topic 20 - Post-class quiz",70,70,NA,"Finished",NA,NA,NA
"781",137,"P051",1,"Topic 20 - Post-class quiz",80,80,NA,"Finished",NA,NA,NA
"782",72,"P010",1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"783",23,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"784",108,"P032",1,"Topic 20 - Post-class quiz",80,80,NA,"Finished",NA,NA,NA
"785",18,NA,0,"Topic 20 - Post-class quiz",40,40,NA,"Finished",NA,NA,NA
"786",147,NA,0,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"787",86,"P029",1,"Topic 20 - Post-class quiz",70,60,NA,"Finished",NA,NA,NA
"788",30,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"789",61,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"790",135,"P036",1,"Topic 20 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"791",89,"P058",1,"Topic 20 - Post-class quiz",70,70,NA,"Finished",NA,NA,NA
"792",76,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"793",127,NA,1,"Topic 20 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"794",20,"P081",1,"Topic 20 - Post-class quiz",40,40,NA,"Finished",NA,NA,NA
"795",38,NA,0,"Topic 20 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"796",70,"P045",1,"Topic 20 - Post-class quiz",80,80,NA,"Finished",NA,NA,NA
"797",37,"P016",1,"Topic 20 - Post-class quiz",85,85,NA,"Finished",NA,NA,NA
"798",125,NA,0,"Topic 20 - Post-class quiz",NA,0,NA,"Never submitted",NA,NA,NA
"799",103,"P011",1,"Topic 20 - Post-class quiz",90,90,NA,"Finished",NA,NA,NA
"800",95,"P019",1,"Topic 20 - Post-class quiz",NA,0,NA,"Never submitted",NA,NA,NA
"801",69,"P057",1,"Topic 20 - Post-class quiz",70,70,NA,"Finished",NA,NA,NA
"802",97,"P025",1,"Topic 20 - Post-class quiz",80,80,NA,"Finished",NA,NA,NA
"803",46,"P030",1,"Topic 20 - Post-class quiz",90,90,NA,"Finished",NA,NA,NA
"804",133,"P048",1,"Topic 20 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"805",67,"P018",1,"Topic 20 - Post-class quiz",90,90,NA,"Finished",NA,NA,NA
"806",83,"P003",1,"Topic 20 - Post-class quiz",70,70,NA,"Finished",NA,NA,NA
"807",36,"P006",1,"Topic 20 - Post-class quiz",80,80,NA,"Finished",NA,NA,NA
"808",32,NA,0,"Topic 20 - Post-class quiz",NA,0,NA,"Never submitted",NA,NA,NA
"809",116,"P046",1,"Topic 20 - Post-class quiz",80,80,NA,"Finished",NA,NA,NA
"810",107,"P079",1,"Topic 20 - Post-class quiz",NA,0,NA,"Never submitted",NA,NA,NA
"811",81,NA,1,"Topic 20 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"812",144,NA,0,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"813",68,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"814",145,NA,0,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"815",92,"P034",1,"Quiz: Topic 21 - Post-class quiz",20,20,NA,"Finished",2016-06-05 08:49:00,2016-06-05 08:58:00,"8 mins 54 secs"
"816",26,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"817",123,NA,0,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"818",56,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"819",25,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"820",59,"P012",1,"Quiz: Topic 21 - Post-class quiz",80,80,NA,"Finished",2016-06-05 02:24:00,2016-06-05 02:39:00,"14 mins 43 secs"
"821",129,"P020",1,"Quiz: Topic 21 - Post-class quiz",20,20,NA,"Finished",2016-06-05 13:32:00,2016-06-05 13:47:00,"15 mins 5 secs"
"822",41,"P050",1,"Quiz: Topic 21 - Post-class quiz",40,40,NA,"Finished",2016-06-12 13:47:00,2016-06-12 13:55:00,"8 mins 3 secs"
"823",71,"P063",1,"Quiz: Topic 21 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"824",121,"P040",1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,"Never submitted",2016-06-12 13:38:00,NA,"-"
"825",74,"P024",1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"826",143,"P021",1,"Quiz: Topic 21 - Post-class quiz",20,20,NA,"Finished",2016-06-05 08:22:00,2016-06-05 08:37:00,"14 mins 57 secs"
"827",55,"P002",1,"Quiz: Topic 21 - Post-class quiz",40,40,NA,"Finished",2016-06-12 04:49:00,2016-06-12 04:58:00,"8 mins 17 secs"
"828",109,NA,1,"Quiz: Topic 21 - Post-class quiz",80,80,NA,"Finished",2016-06-05 05:58:00,2016-06-05 06:11:00,"13 mins 23 secs"
"829",78,"P014",1,"Quiz: Topic 21 - Post-class quiz",20,20,NA,"Finished",2016-06-04 11:38:00,2016-06-04 11:51:00,"13 mins 32 secs"
"830",47,"P017",1,"Quiz: Topic 21 - Post-class quiz",20,20,NA,"Finished",2016-06-12 13:59:00,2016-06-12 14:00:00,"31 secs"
"831",42,"P015",1,"Quiz: Topic 21 - Post-class quiz",0,0,NA,"Finished",2016-06-05 08:01:00,2016-06-05 08:08:00,"6 mins 44 secs"
"832",117,"P043",1,"Quiz: Topic 21 - Post-class quiz",40,40,NA,"Finished",2016-06-05 13:32:00,2016-06-05 13:45:00,"13 mins 43 secs"
"833",101,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"834",80,"P023",1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"835",33,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"836",139,NA,0,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"837",54,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"838",77,NA,1,"Quiz: Topic 21 - Post-class quiz",20,20,NA,"Finished",2016-06-05 11:11:00,2016-06-05 11:18:00,"6 mins 50 secs"
"839",87,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"840",75,"P007",1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"841",104,"P062",1,"Quiz: Topic 21 - Post-class quiz",0,0,NA,"Finished",2016-06-12 11:38:00,2016-06-12 11:42:00,"3 mins 52 secs"
"842",22,"P080",1,"Quiz: Topic 21 - Post-class quiz",40,40,NA,"Finished",2016-06-10 09:41:00,2016-06-10 09:49:00,"8 mins 1 sec"
"843",105,"P056",1,"Quiz: Topic 21 - Post-class quiz",0,0,NA,"Finished",2016-06-12 13:29:00,2016-06-12 13:37:00,"8 mins 1 sec"
"844",19,NA,1,"Quiz: Topic 21 - Post-class quiz",40,40,NA,"Finished",2016-06-12 08:39:00,2016-06-12 08:52:00,"13 mins 23 secs"
"845",84,"P052",1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"846",132,"P044",1,"Quiz: Topic 21 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"847",21,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"848",31,"P047",1,"Quiz: Topic 21 - Post-class quiz",80,80,NA,"Finished",2016-06-12 09:02:00,2016-06-12 09:17:00,"14 mins 26 secs"
"849",98,"P067",1,"Quiz: Topic 21 - Post-class quiz",0,0,NA,"Finished",2016-06-12 00:15:00,2016-06-12 00:23:00,"8 mins 11 secs"
"850",57,"P028",1,"Quiz: Topic 21 - Post-class quiz",60,60,NA,"Finished",2016-06-12 09:23:00,2016-06-12 09:27:00,"4 mins 19 secs"
"851",110,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"852",88,"P022",1,"Quiz: Topic 21 - Post-class quiz",0,0,NA,"Finished",2016-06-04 04:11:00,2016-06-04 04:26:00,"15 mins 1 sec"
"853",114,"P027",1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"854",35,"P013",1,"Quiz: Topic 21 - Post-class quiz",20,20,NA,"Finished",2016-06-12 03:15:00,2016-06-12 03:20:00,"4 mins 16 secs"
"855",58,"P004",1,"Quiz: Topic 21 - Post-class quiz",60,60,NA,"Finished",2016-06-12 12:07:00,2016-06-12 12:11:00,"4 mins 34 secs"
"856",15,"P035",1,"Quiz: Topic 21 - Post-class quiz",0,0,NA,"Finished",2016-06-12 13:14:00,2016-06-12 13:21:00,"6 mins 55 secs"
"857",82,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"858",73,"P039",1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"859",137,"P051",1,"Quiz: Topic 21 - Post-class quiz",60,60,NA,"Finished",2016-06-12 10:40:00,2016-06-12 10:51:00,"11 mins 9 secs"
"860",72,"P010",1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"861",23,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"862",108,"P032",1,"Quiz: Topic 21 - Post-class quiz",80,80,NA,"Finished",2016-06-12 09:03:00,2016-06-12 09:18:00,"15 mins 1 sec"
"863",18,NA,0,"Quiz: Topic 21 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"864",147,NA,0,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"865",86,"P029",1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"866",30,NA,1,"Quiz: Topic 21 - Post-class quiz",20,20,NA,"Finished",2016-06-05 09:23:00,2016-06-05 09:28:00,"4 mins 13 secs"
"867",61,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"868",135,"P036",1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"869",89,"P058",1,"Quiz: Topic 21 - Post-class quiz",20,20,NA,"Finished",2016-06-12 12:12:00,2016-06-12 12:24:00,"12 mins 25 secs"
"870",76,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"871",127,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"872",20,"P081",1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"873",38,NA,0,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"874",70,"P045",1,"Quiz: Topic 21 - Post-class quiz",40,40,NA,"Finished",2016-06-10 09:56:00,2016-06-10 10:04:00,"7 mins 6 secs"
"875",37,"P016",1,"Quiz: Topic 21 - Post-class quiz",20,20,NA,"Finished",2016-06-05 05:04:00,2016-06-05 05:10:00,"6 mins 13 secs"
"876",125,NA,0,"Quiz: Topic 21 - Post-class quiz",0,0,NA,"Finished",2016-06-05 10:50:00,2016-06-05 10:52:00,"2 mins 6 secs"
"877",103,"P011",1,"Quiz: Topic 21 - Post-class quiz",40,40,NA,"Finished",2016-06-12 13:14:00,2016-06-12 13:26:00,"12 mins"
"878",95,"P019",1,"Quiz: Topic 21 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"879",69,"P057",1,"Quiz: Topic 21 - Post-class quiz",40,40,NA,"Finished",2016-06-04 04:51:00,2016-06-04 05:06:00,"15 mins"
"880",97,"P025",1,"Quiz: Topic 21 - Post-class quiz",60,60,NA,"Finished",2016-06-12 10:24:00,2016-06-12 10:25:00,"1 min 24 secs"
"881",46,"P030",1,"Quiz: Topic 21 - Post-class quiz",60,60,NA,"Finished",2016-06-12 08:39:00,2016-06-12 08:50:00,"10 mins 55 secs"
"882",133,"P048",1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"883",67,"P018",1,"Quiz: Topic 21 - Post-class quiz",60,60,NA,"Finished",2016-06-11 11:16:00,2016-06-11 11:29:00,"12 mins 46 secs"
"884",83,"P003",1,"Quiz: Topic 21 - Post-class quiz",40,40,NA,"Finished",2016-06-05 12:31:00,2016-06-05 12:34:00,"3 mins 11 secs"
"885",36,"P006",1,"Quiz: Topic 21 - Post-class quiz",60,60,NA,"Finished",2016-06-09 01:20:00,2016-06-09 01:29:00,"9 mins"
"886",32,NA,0,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"887",116,"P046",1,"Quiz: Topic 21 - Post-class quiz",40,40,NA,"Finished",2016-06-12 13:39:00,2016-06-12 13:53:00,"14 mins 4 secs"
"888",107,"P079",1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"889",81,NA,1,"Quiz: Topic 21 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"890",144,NA,0,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"891",68,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"892",145,NA,0,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"893",92,"P034",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"894",26,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"895",123,NA,0,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"896",56,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"897",25,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"898",59,"P012",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"899",129,"P020",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"900",41,"P050",1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"901",71,"P063",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"902",121,"P040",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"903",74,"P024",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"904",143,"P021",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"905",55,"P002",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"906",109,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"907",78,"P014",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"908",47,"P017",1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"909",42,"P015",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"910",117,"P043",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"911",101,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"912",80,"P023",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"913",33,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"914",139,NA,0,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"915",54,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"916",77,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"917",87,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"918",75,"P007",1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"919",104,"P062",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"920",22,"P080",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"921",105,"P056",1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"922",19,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"923",84,"P052",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"924",132,"P044",1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"925",21,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"926",31,"P047",1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"927",98,"P067",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"928",57,"P028",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"929",110,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"930",88,"P022",1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"931",114,"P027",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"932",35,"P013",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"933",58,"P004",1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"934",15,"P035",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"935",82,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"936",73,"P039",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"937",137,"P051",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"938",72,"P010",1,"Lesson: Topic 13 - Pre-class preparation",NA,88.89,NA,NA,NA,NA,NA
"939",23,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"940",108,"P032",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"941",18,NA,0,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"942",147,NA,0,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"943",86,"P029",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"944",30,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"945",61,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"946",135,"P036",1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"947",89,"P058",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"948",76,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"949",127,NA,1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"950",20,"P081",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"951",38,NA,0,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"952",70,"P045",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"953",37,"P016",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"954",125,NA,0,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"955",103,"P011",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"956",95,"P019",1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"957",69,"P057",1,"Lesson: Topic 13 - Pre-class preparation",NA,96.3,NA,NA,NA,NA,NA
"958",97,"P025",1,"Lesson: Topic 13 - Pre-class preparation",NA,NA,NA,NA,NA,NA,NA
"959",46,"P030",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"960",133,"P048",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"961",67,"P018",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
"962",83,"P003",1,"Lesson: Topic 13 - Pre-class preparation",NA,100,NA,NA,NA,NA,NA
