"","surv_att_id","user_id","learner_id","surv_att_time","surv_id","surv_title","surv_q_id","surv_q_title","surv_q_pos","surv_q_text","surv_q_req","surv_scale_row_id","surv_scale_cell_val","surv_scale_row_text","surv_scale_col_text","surv_q_text_answer"
"735",135,36,"P006",2015-10-31 09:42:41,3,"Topic 4 - Survey",17,"Topic 4 - Comments",7,"<p>This is an <u>optional</u> field for comments. If you'd like to share something, feel free to write here.</p>","n",NA,NA,NA,NA,NA
"736",136,59,"P012",2015-10-31 13:19:07,3,"Topic 4 - Survey",12,"Topic 4 - Pre-class difficulty",2,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 4</b>.&nbsp;<br></p>","y",54,3,NA,"3=Just right",NA
"737",136,59,"P012",2015-10-31 13:19:07,3,"Topic 4 - Survey",13,"Topic 4 - Post-class diff",5,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 4</b>.","y",60,3,NA,"3=Just right",NA
"738",136,59,"P012",2015-10-31 13:19:07,3,"Topic 4 - Survey",14,"Topic 4 - Engagement",4,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 4</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",66,4,NA,"4=Somewhat engaged",NA
"739",136,59,"P012",2015-10-31 13:19:07,3,"Topic 4 - Survey",15,"Topic 4 - Pre-class usefulness",3,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 4</b>&nbsp;prepare you for the <b>real-world class</b>?","y",69,1,NA,"1=Yes",NA
"740",136,59,"P012",2015-10-31 13:19:07,3,"Topic 4 - Survey",16,"Topic 4 - Pron usefulness",6,"<p>Do you think&nbsp;<b>Topic 4</b>&nbsp;will help you in mastering English pronunciation?</p>","y",72,1,NA,"1=Yes",NA
"741",136,59,"P012",2015-10-31 13:19:07,3,"Topic 4 - Survey",17,"Topic 4 - Comments",7,"<p>This is an <u>optional</u> field for comments. If you'd like to share something, feel free to write here.</p>","n",NA,NA,NA,NA,NA
"742",137,69,"P057",2015-10-31 15:24:28,3,"Topic 4 - Survey",12,"Topic 4 - Pre-class difficulty",2,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 4</b>.&nbsp;<br></p>","y",54,3,NA,"3=Just right",NA
"743",137,69,"P057",2015-10-31 15:24:28,3,"Topic 4 - Survey",13,"Topic 4 - Post-class diff",5,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 4</b>.","y",60,3,NA,"3=Just right",NA
"744",137,69,"P057",2015-10-31 15:24:28,3,"Topic 4 - Survey",14,"Topic 4 - Engagement",4,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 4</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",66,4,NA,"4=Somewhat engaged",NA
"745",137,69,"P057",2015-10-31 15:24:28,3,"Topic 4 - Survey",15,"Topic 4 - Pre-class usefulness",3,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 4</b>&nbsp;prepare you for the <b>real-world class</b>?","y",69,1,NA,"1=Yes",NA
"746",137,69,"P057",2015-10-31 15:24:28,3,"Topic 4 - Survey",16,"Topic 4 - Pron usefulness",6,"<p>Do you think&nbsp;<b>Topic 4</b>&nbsp;will help you in mastering English pronunciation?</p>","y",72,1,NA,"1=Yes",NA
"747",137,69,"P057",2015-10-31 15:24:28,3,"Topic 4 - Survey",17,"Topic 4 - Comments",7,"<p>This is an <u>optional</u> field for comments. If you'd like to share something, feel free to write here.</p>","n",NA,NA,NA,NA,NA
"748",138,47,"P017",2015-10-31 17:26:32,3,"Topic 4 - Survey",12,"Topic 4 - Pre-class difficulty",2,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 4</b>.&nbsp;<br></p>","y",54,3,NA,"3=Just right",NA
"749",138,47,"P017",2015-10-31 17:26:32,3,"Topic 4 - Survey",13,"Topic 4 - Post-class diff",5,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 4</b>.","y",60,2,NA,"2=Perhaps too difficult",NA
"750",138,47,"P017",2015-10-31 17:26:32,3,"Topic 4 - Survey",14,"Topic 4 - Engagement",4,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 4</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",66,4,NA,"4=Somewhat engaged",NA
"751",138,47,"P017",2015-10-31 17:26:32,3,"Topic 4 - Survey",15,"Topic 4 - Pre-class usefulness",3,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 4</b>&nbsp;prepare you for the <b>real-world class</b>?","y",69,1,NA,"1=Yes",NA
"752",138,47,"P017",2015-10-31 17:26:32,3,"Topic 4 - Survey",16,"Topic 4 - Pron usefulness",6,"<p>Do you think&nbsp;<b>Topic 4</b>&nbsp;will help you in mastering English pronunciation?</p>","y",72,1,NA,"1=Yes",NA
"753",138,47,"P017",2015-10-31 17:26:32,3,"Topic 4 - Survey",17,"Topic 4 - Comments",7,"<p>This is an <u>optional</u> field for comments. If you'd like to share something, feel free to write here.</p>","n",NA,NA,NA,NA,NA
"754",139,20,"P081",2015-10-31 18:21:19,3,"Topic 4 - Survey",12,"Topic 4 - Pre-class difficulty",2,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 4</b>.&nbsp;<br></p>","y",54,2,NA,"2=Perhaps too difficult",NA
"755",139,20,"P081",2015-10-31 18:21:19,3,"Topic 4 - Survey",13,"Topic 4 - Post-class diff",5,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 4</b>.","y",60,3,NA,"3=Just right",NA
"756",139,20,"P081",2015-10-31 18:21:19,3,"Topic 4 - Survey",14,"Topic 4 - Engagement",4,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 4</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",66,3,NA,"3=Neutral",NA
"757",139,20,"P081",2015-10-31 18:21:19,3,"Topic 4 - Survey",15,"Topic 4 - Pre-class usefulness",3,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 4</b>&nbsp;prepare you for the <b>real-world class</b>?","y",69,1,NA,"1=Yes",NA
"758",139,20,"P081",2015-10-31 18:21:19,3,"Topic 4 - Survey",16,"Topic 4 - Pron usefulness",6,"<p>Do you think&nbsp;<b>Topic 4</b>&nbsp;will help you in mastering English pronunciation?</p>","y",72,1,NA,"1=Yes",NA
"759",139,20,"P081",2015-10-31 18:21:19,3,"Topic 4 - Survey",17,"Topic 4 - Comments",7,"<p>This is an <u>optional</u> field for comments. If you'd like to share something, feel free to write here.</p>","n",NA,NA,NA,NA,NA
"760",140,32,NA,2015-10-31 20:22:47,3,"Topic 4 - Survey",12,"Topic 4 - Pre-class difficulty",2,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 4</b>.&nbsp;<br></p>","y",54,3,NA,"3=Just right",NA
"761",140,32,NA,2015-10-31 20:22:47,3,"Topic 4 - Survey",13,"Topic 4 - Post-class diff",5,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 4</b>.","y",60,2,NA,"2=Perhaps too difficult",NA
"762",140,32,NA,2015-10-31 20:22:47,3,"Topic 4 - Survey",14,"Topic 4 - Engagement",4,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 4</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",66,5,NA,"5=Very engaged",NA
"763",140,32,NA,2015-10-31 20:22:47,3,"Topic 4 - Survey",15,"Topic 4 - Pre-class usefulness",3,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 4</b>&nbsp;prepare you for the <b>real-world class</b>?","y",69,1,NA,"1=Yes",NA
"764",140,32,NA,2015-10-31 20:22:47,3,"Topic 4 - Survey",16,"Topic 4 - Pron usefulness",6,"<p>Do you think&nbsp;<b>Topic 4</b>&nbsp;will help you in mastering English pronunciation?</p>","y",72,1,NA,"1=Yes",NA
"765",140,32,NA,2015-10-31 20:22:47,3,"Topic 4 - Survey",17,"Topic 4 - Comments",7,"<p>This is an <u>optional</u> field for comments. If you'd like to share something, feel free to write here.</p>","n",NA,NA,NA,NA,NA
"766",141,126,NA,2015-10-31 20:40:39,3,"Topic 4 - Survey",12,"Topic 4 - Pre-class difficulty",2,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 4</b>.&nbsp;<br></p>","y",54,3,NA,"3=Just right",NA
"767",141,126,NA,2015-10-31 20:40:39,3,"Topic 4 - Survey",13,"Topic 4 - Post-class diff",5,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 4</b>.","y",60,1,NA,"1=Too difficult",NA
"768",141,126,NA,2015-10-31 20:40:39,3,"Topic 4 - Survey",14,"Topic 4 - Engagement",4,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 4</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",66,4,NA,"4=Somewhat engaged",NA
"769",141,126,NA,2015-10-31 20:40:39,3,"Topic 4 - Survey",15,"Topic 4 - Pre-class usefulness",3,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 4</b>&nbsp;prepare you for the <b>real-world class</b>?","y",69,1,NA,"1=Yes",NA
"770",141,126,NA,2015-10-31 20:40:39,3,"Topic 4 - Survey",16,"Topic 4 - Pron usefulness",6,"<p>Do you think&nbsp;<b>Topic 4</b>&nbsp;will help you in mastering English pronunciation?</p>","y",72,1,NA,"1=Yes",NA
"771",141,126,NA,2015-10-31 20:40:39,3,"Topic 4 - Survey",17,"Topic 4 - Comments",7,"<p>This is an <u>optional</u> field for comments. If you'd like to share something, feel free to write here.</p>","n",NA,NA,NA,NA,NA
"772",142,35,"P013",2015-11-01 11:16:01,3,"Topic 4 - Survey",12,"Topic 4 - Pre-class difficulty",2,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 4</b>.&nbsp;<br></p>","y",54,1,NA,"1=Too difficult",NA
"773",142,35,"P013",2015-11-01 11:16:01,3,"Topic 4 - Survey",13,"Topic 4 - Post-class diff",5,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 4</b>.","y",60,1,NA,"1=Too difficult",NA
"774",142,35,"P013",2015-11-01 11:16:01,3,"Topic 4 - Survey",14,"Topic 4 - Engagement",4,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 4</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",66,3,NA,"3=Neutral",NA
"775",142,35,"P013",2015-11-01 11:16:01,3,"Topic 4 - Survey",15,"Topic 4 - Pre-class usefulness",3,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 4</b>&nbsp;prepare you for the <b>real-world class</b>?","y",69,2,NA,"2=No",NA
"776",142,35,"P013",2015-11-01 11:16:01,3,"Topic 4 - Survey",16,"Topic 4 - Pron usefulness",6,"<p>Do you think&nbsp;<b>Topic 4</b>&nbsp;will help you in mastering English pronunciation?</p>","y",72,1,NA,"1=Yes",NA
"777",142,35,"P013",2015-11-01 11:16:01,3,"Topic 4 - Survey",17,"Topic 4 - Comments",7,"<p>This is an <u>optional</u> field for comments. If you'd like to share something, feel free to write here.</p>","n",NA,NA,NA,NA,NA
"778",143,80,"P023",2015-11-01 14:56:48,3,"Topic 4 - Survey",12,"Topic 4 - Pre-class difficulty",2,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 4</b>.&nbsp;<br></p>","y",54,3,NA,"3=Just right",NA
"779",143,80,"P023",2015-11-01 14:56:48,3,"Topic 4 - Survey",13,"Topic 4 - Post-class diff",5,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 4</b>.","y",60,1,NA,"1=Too difficult",NA
"780",143,80,"P023",2015-11-01 14:56:48,3,"Topic 4 - Survey",14,"Topic 4 - Engagement",4,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 4</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",66,4,NA,"4=Somewhat engaged",NA
"781",143,80,"P023",2015-11-01 14:56:48,3,"Topic 4 - Survey",15,"Topic 4 - Pre-class usefulness",3,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 4</b>&nbsp;prepare you for the <b>real-world class</b>?","y",69,1,NA,"1=Yes",NA
"782",143,80,"P023",2015-11-01 14:56:48,3,"Topic 4 - Survey",16,"Topic 4 - Pron usefulness",6,"<p>Do you think&nbsp;<b>Topic 4</b>&nbsp;will help you in mastering English pronunciation?</p>","y",72,1,NA,"1=Yes",NA
"783",143,80,"P023",2015-11-01 14:56:48,3,"Topic 4 - Survey",17,"Topic 4 - Comments",7,"<p>This is an <u>optional</u> field for comments. If you'd like to share something, feel free to write here.</p>","n",NA,NA,NA,NA,"In my opinion 5 minutes for quiz is not enough"
"784",144,46,"P030",2015-11-01 15:39:34,3,"Topic 4 - Survey",12,"Topic 4 - Pre-class difficulty",2,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 4</b>.&nbsp;<br></p>","y",54,2,NA,"2=Perhaps too difficult",NA
"785",144,46,"P030",2015-11-01 15:39:34,3,"Topic 4 - Survey",13,"Topic 4 - Post-class diff",5,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 4</b>.","y",60,2,NA,"2=Perhaps too difficult",NA
"786",144,46,"P030",2015-11-01 15:39:34,3,"Topic 4 - Survey",14,"Topic 4 - Engagement",4,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 4</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",66,4,NA,"4=Somewhat engaged",NA
"787",144,46,"P030",2015-11-01 15:39:34,3,"Topic 4 - Survey",15,"Topic 4 - Pre-class usefulness",3,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 4</b>&nbsp;prepare you for the <b>real-world class</b>?","y",69,1,NA,"1=Yes",NA
"788",144,46,"P030",2015-11-01 15:39:34,3,"Topic 4 - Survey",16,"Topic 4 - Pron usefulness",6,"<p>Do you think&nbsp;<b>Topic 4</b>&nbsp;will help you in mastering English pronunciation?</p>","y",72,1,NA,"1=Yes",NA
"789",144,46,"P030",2015-11-01 15:39:34,3,"Topic 4 - Survey",17,"Topic 4 - Comments",7,"<p>This is an <u>optional</u> field for comments. If you'd like to share something, feel free to write here.</p>","n",NA,NA,NA,NA,NA
"790",145,104,"P062",2015-11-01 15:53:16,3,"Topic 4 - Survey",12,"Topic 4 - Pre-class difficulty",2,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 4</b>.&nbsp;<br></p>","y",54,2,NA,"2=Perhaps too difficult",NA
"791",145,104,"P062",2015-11-01 15:53:16,3,"Topic 4 - Survey",13,"Topic 4 - Post-class diff",5,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 4</b>.","y",60,2,NA,"2=Perhaps too difficult",NA
"792",145,104,"P062",2015-11-01 15:53:16,3,"Topic 4 - Survey",14,"Topic 4 - Engagement",4,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 4</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",66,4,NA,"4=Somewhat engaged",NA
"793",145,104,"P062",2015-11-01 15:53:16,3,"Topic 4 - Survey",15,"Topic 4 - Pre-class usefulness",3,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 4</b>&nbsp;prepare you for the <b>real-world class</b>?","y",69,1,NA,"1=Yes",NA
"794",145,104,"P062",2015-11-01 15:53:16,3,"Topic 4 - Survey",16,"Topic 4 - Pron usefulness",6,"<p>Do you think&nbsp;<b>Topic 4</b>&nbsp;will help you in mastering English pronunciation?</p>","y",72,1,NA,"1=Yes",NA
"795",145,104,"P062",2015-11-01 15:53:16,3,"Topic 4 - Survey",17,"Topic 4 - Comments",7,"<p>This is an <u>optional</u> field for comments. If you'd like to share something, feel free to write here.</p>","n",NA,NA,NA,NA,NA
"796",146,45,NA,2015-11-01 15:55:49,3,"Topic 4 - Survey",12,"Topic 4 - Pre-class difficulty",2,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 4</b>.&nbsp;<br></p>","y",54,3,NA,"3=Just right",NA
"797",146,45,NA,2015-11-01 15:55:49,3,"Topic 4 - Survey",13,"Topic 4 - Post-class diff",5,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 4</b>.","y",60,4,NA,"4=Perhaps too easy",NA
"798",146,45,NA,2015-11-01 15:55:49,3,"Topic 4 - Survey",14,"Topic 4 - Engagement",4,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 4</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",66,4,NA,"4=Somewhat engaged",NA
"799",146,45,NA,2015-11-01 15:55:49,3,"Topic 4 - Survey",15,"Topic 4 - Pre-class usefulness",3,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 4</b>&nbsp;prepare you for the <b>real-world class</b>?","y",69,1,NA,"1=Yes",NA
"800",146,45,NA,2015-11-01 15:55:49,3,"Topic 4 - Survey",16,"Topic 4 - Pron usefulness",6,"<p>Do you think&nbsp;<b>Topic 4</b>&nbsp;will help you in mastering English pronunciation?</p>","y",72,1,NA,"1=Yes",NA
"801",146,45,NA,2015-11-01 15:55:49,3,"Topic 4 - Survey",17,"Topic 4 - Comments",7,"<p>This is an <u>optional</u> field for comments. If you'd like to share something, feel free to write here.</p>","n",NA,NA,NA,NA,NA
"802",147,115,NA,2015-11-01 17:01:20,3,"Topic 4 - Survey",12,"Topic 4 - Pre-class difficulty",2,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 4</b>.&nbsp;<br></p>","y",54,2,NA,"2=Perhaps too difficult",NA
"803",147,115,NA,2015-11-01 17:01:20,3,"Topic 4 - Survey",13,"Topic 4 - Post-class diff",5,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 4</b>.","y",60,2,NA,"2=Perhaps too difficult",NA
